DB030,DB040,pobreza_energetica,renta_equiv_euros,HY020,quintil_renta,tiene_mayor65,n_miembros,HH010,HH021,HH030,HS120,HD080
5087,ES30,0,37219.80952380953,78161.6,5,FALSE,4,2,2,6,5,1
5088,ES30,0,24987.5,49975,4,FALSE,3,4,2,4,2,2
5089,ES30,0,83879.68000000001,209699.2,5,FALSE,4,4,2,5,5,1
5090,ES30,1,16871.079999999998,42177.7,2,FALSE,4,1,2,4,1,2
5091,ES30,0,39789.13333333333,59683.7,5,TRUE,2,1,1,5,6,1
5092,ES30,0,27137.666666666668,40706.5,4,FALSE,2,2,5,5,5,2
5093,ES30,0,13571.1,13571.1,2,FALSE,1,2,5,5,2,1
5094,ES30,1,8909,13363.5,1,TRUE,2,3,3,5,3,2
5095,ES30,0,25348.600000000002,38022.9,4,FALSE,2,1,2,9,3,2
5096,ES30,0,31500.2,47250.3,4,TRUE,2,1,1,6,4,1
5097,ES30,0,29036.149999999998,69686.76,4,FALSE,5,1,1,7,5,1
5098,ES30,1,9974.866666666667,14962.3,1,TRUE,2,1,1,6,2,1
5099,ES30,1,29769.920000000002,74424.8,4,FALSE,4,1,2,9,2,3
5100,ES30,0,22515.96153846154,58541.5,3,FALSE,5,2,3,6,4,1
5101,ES30,NA,19216.2,28824.3,NA,FALSE,2,1,1,7,4,1
5103,ES30,1,8957.333333333334,13436,1,FALSE,2,1,2,4,4,2
5104,ES30,NA,16412.260869565216,37748.2,NA,FALSE,4,2,1,8,3,1
5106,ES30,NA,12853.611111111111,23136.5,NA,FALSE,3,2,2,5,3,2
5107,ES30,0,15428.142857142855,32399.1,2,FALSE,4,1,2,10,5,1
6044,ES30,0,18317.9,18317.9,3,TRUE,1,4,3,3,3,1
6445,ES30,NA,22070.1,22070.1,NA,TRUE,1,2,1,5,4,1
9612,ES30,0,42629.746666666666,63944.62,5,FALSE,2,4,2,5,6,1
10799,ES30,0,23661.19,23661.19,4,FALSE,1,4,3,1,4,1
10832,ES30,0,5419.312,13548.28,1,FALSE,4,4,4,5,4,1
10833,ES30,0,38927.613333333335,58391.42,5,TRUE,2,4,2,4,5,1
10835,ES30,NA,39707.746666666666,59561.62,NA,TRUE,2,4,1,4,4,3
10836,ES30,1,9026,9026,1,TRUE,1,4,1,3,3,2
10837,ES30,0,53802.65,107605.3,5,TRUE,3,4,1,5,5,1
10838,ES30,0,50433.6,75650.4,5,FALSE,2,4,3,5,3,1
10839,ES30,0,37592.458333333336,90221.9,5,FALSE,5,4,3,6,5,1
10840,ES30,NA,10296.2,10296.2,NA,TRUE,1,4,1,4,1,2
10841,ES30,0,32893.73333333333,49340.6,5,FALSE,2,4,5,4,5,1
10842,ES30,0,24164.568,60411.42,4,FALSE,4,4,2,5,5,1
10843,ES30,0,16242,16242,2,FALSE,1,4,4,5,4,1
10844,ES30,0,37599.19047619047,78958.3,5,FALSE,4,4,2,5,5,1
10845,ES30,0,15229.7,15229.7,2,TRUE,1,2,1,5,5,1
10846,ES30,0,35605.1,71210.2,5,FALSE,3,2,2,5,4,1
10847,ES30,0,30014.933333333334,45022.4,4,TRUE,2,4,1,4,6,1
10848,ES30,0,13729.35,27458.7,2,FALSE,3,4,1,4,4,1
10849,ES30,0,9383.05,18766.1,1,FALSE,3,2,5,6,3,2
10850,ES30,0,60134.759999999995,150336.9,5,FALSE,4,4,3,5,5,1
10851,ES30,0,68206.21739130435,156874.3,5,FALSE,4,2,2,5,5,1
